"query";"significant";"p_value";"term_size";"query_size";"intersection_size";"precision";"recall";"term_id";"source";"term_name";"effective_domain_size";"source_order";"parents"
"query_1";FALSE;1;38;48;1;0.020833333333333332;0.02631578947368421;"GO:0030218";"GO:BP";"erythrocyte differentiation";14562;7757;
"query_1";FALSE;1;4;48;1;0.020833333333333332;0.25;"GO:0030219";"GO:BP";"megakaryocyte differentiation";14562;7758;
"query_1";FALSE;1;30;48;1;0.020833333333333332;0.03333333333333333;"GO:0030433";"GO:BP";"ubiquitin-dependent ERAD pathway";14562;7837;
"query_1";FALSE;1;48;48;1;0.020833333333333332;0.020833333333333332;"GO:0030522";"GO:BP";"intracellular receptor signaling pathway";14562;7891;
"query_1";FALSE;1;20;48;1;0.020833333333333332;0.05;"GO:0030968";"GO:BP";"endoplasmic reticulum unfolded protein response";14562;8080;
"query_1";FALSE;1;1790;48;7;0.14583333333333334;0.003910614525139665;"GO:0031323";"GO:BP";"regulation of cellular metabolic process";14562;8255;
"query_1";FALSE;1;392;48;2;0.041666666666666664;0.00510204081632653;"GO:0031324";"GO:BP";"negative regulation of cellular metabolic process";14562;8256;
"query_1";FALSE;1;484;48;2;0.041666666666666664;0.004132231404958678;"GO:0031325";"GO:BP";"positive regulation of cellular metabolic process";14562;8257;
"query_1";FALSE;1;1339;48;4;0.08333333333333333;0.002987303958177745;"GO:0031326";"GO:BP";"regulation of cellular biosynthetic process";14562;8258;
"query_1";FALSE;1;260;48;1;0.020833333333333332;0.0038461538461538464;"GO:0031327";"GO:BP";"negative regulation of cellular biosynthetic process";14562;8259;
"query_1";FALSE;1;256;48;2;0.041666666666666664;0.0078125;"GO:0031328";"GO:BP";"positive regulation of cellular biosynthetic process";14562;8260;
"query_1";FALSE;1;116;48;1;0.020833333333333332;0.008620689655172414;"GO:0031329";"GO:BP";"regulation of cellular catabolic process";14562;8261;
"query_1";FALSE;1;200;48;2;0.041666666666666664;0.01;"GO:0031399";"GO:BP";"regulation of protein modification process";14562;8297;
"query_1";FALSE;1;50;48;1;0.020833333333333332;0.02;"GO:0031400";"GO:BP";"negative regulation of protein modification process";14562;8298;
"query_1";FALSE;1;147;48;2;0.041666666666666664;0.013605442176870748;"GO:0019693";"GO:BP";"ribose phosphate metabolic process";14562;6913;
"query_1";FALSE;1;384;48;2;0.041666666666666664;0.005208333333333333;"GO:0032268";"GO:BP";"regulation of cellular protein metabolic process";14562;8640;
"query_1";FALSE;1;424;48;4;0.08333333333333333;0.009433962264150943;"GO:0019637";"GO:BP";"organophosphate metabolic process";14562;6862;
"query_1";FALSE;1;1533;48;5;0.10416666666666667;0.0032615786040443573;"GO:0019438";"GO:BP";"aromatic compound biosynthetic process";14562;6674;
"query_1";FALSE;1;17;48;1;0.020833333333333332;0.058823529411764705;"GO:0015986";"GO:BP";"proton motive force-driven ATP synthesis";14562;5628;
"query_1";FALSE;1;9;48;1;0.020833333333333332;0.1111111111111111;"GO:0016032";"GO:BP";"viral process";14562;5639;
"query_1";FALSE;1;1921;48;2;0.041666666666666664;0.001041124414367517;"GO:0016043";"GO:BP";"cellular component organization";14562;5645;
"query_1";FALSE;1;44;48;1;0.020833333333333332;0.022727272727272728;"GO:0016051";"GO:BP";"carbohydrate biosynthetic process";14562;5651;
"query_1";FALSE;1;43;48;1;0.020833333333333332;0.023255813953488372;"GO:0016052";"GO:BP";"carbohydrate catabolic process";14562;5652;
"query_1";FALSE;1;114;48;2;0.041666666666666664;0.017543859649122806;"GO:0016053";"GO:BP";"organic acid biosynthetic process";14562;5653;
"query_1";FALSE;1;1900;48;4;0.08333333333333333;0.002105263157894737;"GO:0016070";"GO:BP";"RNA metabolic process";14562;5667;
"query_1";FALSE;1;303;48;1;0.020833333333333332;0.0033003300330033004;"GO:0016071";"GO:BP";"mRNA metabolic process";14562;5668;
"query_1";FALSE;1;540;48;1;0.020833333333333332;0.001851851851851852;"GO:0016192";"GO:BP";"vesicle-mediated transport";14562;5742;
"query_1";FALSE;1;798;48;4;0.08333333333333333;0.005012531328320802;"GO:0016310";"GO:BP";"phosphorylation";14562;5776;
"query_1";FALSE;1;235;48;1;0.020833333333333332;0.00425531914893617;"GO:0016311";"GO:BP";"dephosphorylation";14562;5777;
"query_1";FALSE;1;239;48;1;0.020833333333333332;0.0041841004184100415;"GO:0016477";"GO:BP";"cell migration";14562;5816;
"query_1";FALSE;1;54;48;1;0.020833333333333332;0.018518518518518517;"GO:0016485";"GO:BP";"protein processing";14562;5820;
"query_1";FALSE;1;10;48;1;0.020833333333333332;0.1;"GO:0016540";"GO:BP";"protein autoprocessing";14562;5826;
"query_1";FALSE;1;294;48;1;0.020833333333333332;0.003401360544217687;"GO:0016567";"GO:BP";"protein ubiquitination";14562;5844;
"query_1";FALSE;1;76;48;1;0.020833333333333332;0.013157894736842105;"GO:0018108";"GO:BP";"peptidyl-tyrosine phosphorylation";14562;6001;
"query_1";FALSE;1;1537;48;5;0.10416666666666667;0.0032530904359141183;"GO:0018130";"GO:BP";"heterocycle biosynthetic process";14562;6014;
"query_1";FALSE;1;346;48;1;0.020833333333333332;0.002890173410404624;"GO:0018193";"GO:BP";"peptidyl-amino acid modification";14562;6073;
"query_1";FALSE;1;78;48;1;0.020833333333333332;0.01282051282051282;"GO:0018212";"GO:BP";"peptidyl-tyrosine modification";14562;6092;
"query_1";FALSE;1;4;48;1;0.020833333333333332;0.25;"GO:0019058";"GO:BP";"viral life cycle";14562;6418;
"query_1";FALSE;1;1;48;1;0.020833333333333332;1;"GO:0019065";"GO:BP";"receptor-mediated endocytosis of virus by host cell";14562;6424;
"query_1";FALSE;1;1367;48;4;0.08333333333333333;0.002926115581565472;"GO:0019219";"GO:BP";"regulation of nucleobase-containing compound metabolic process";14562;6471;
"query_1";FALSE;1;213;48;2;0.041666666666666664;0.009389671361502348;"GO:0019220";"GO:BP";"regulation of phosphate metabolic process";14562;6472;
"query_1";FALSE;1;1937;48;7;0.14583333333333334;0.0036138358286009293;"GO:0019222";"GO:BP";"regulation of metabolic process";14562;6474;
"query_1";FALSE;1;55;48;1;0.020833333333333332;0.01818181818181818;"GO:0019318";"GO:BP";"hexose metabolic process";14562;6559;
"query_1";FALSE;1;2625;48;10;0.20833333333333334;0.0038095238095238095;"GO:0019538";"GO:BP";"protein metabolic process";14562;6769;
"query_1";FALSE;1;10;48;1;0.020833333333333332;0.1;"GO:0043171";"GO:BP";"peptide catabolic process";14562;12185;
"query_1";FALSE;1;145;48;1;0.020833333333333332;0.006896551724137931;"GO:0032269";"GO:BP";"negative regulation of cellular protein metabolic process";14562;8641;
"query_1";FALSE;1;1637;48;2;0.041666666666666664;0.0012217470983506415;"GO:0032501";"GO:BP";"multicellular organismal process";14562;8803;
"query_1";FALSE;1;12;48;1;0.020833333333333332;0.08333333333333333;"GO:0035384";"GO:BP";"thioester biosynthetic process";14562;10350;
"query_1";FALSE;1;731;48;1;0.020833333333333332;0.0013679890560875513;"GO:0035556";"GO:BP";"intracellular signal transduction";14562;10463;
"query_1";FALSE;1;37;48;1;0.020833333333333332;0.02702702702702703;"GO:0035966";"GO:BP";"response to topologically incorrect protein";14562;10783;
"query_1";FALSE;1;33;48;1;0.020833333333333332;0.030303030303030304;"GO:0035967";"GO:BP";"cellular response to topologically incorrect protein";14562;10784;
"query_1";FALSE;1;7;48;1;0.020833333333333332;0.14285714285714285;"GO:0036092";"GO:BP";"phosphatidylinositol-3-phosphate biosynthetic process";14562;10865;
"query_1";FALSE;1;1684;48;5;0.10416666666666667;0.0029691211401425177;"GO:0036211";"GO:BP";"protein modification process";14562;10936;
"query_1";FALSE;1;37;48;1;0.020833333333333332;0.02702702702702703;"GO:0036503";"GO:BP";"ERAD pathway";14562;11104;
"query_1";FALSE;1;28;48;1;0.020833333333333332;0.03571428571428571;"GO:0038127";"GO:BP";"ERBB signaling pathway";14562;11201;
"query_1";FALSE;1;348;48;1;0.020833333333333332;0.0028735632183908046;"GO:0040011";"GO:BP";"locomotion";14562;11458;
"query_1";FALSE;1;7;48;1;0.020833333333333332;0.14285714285714285;"GO:0042026";"GO:BP";"protein refolding";14562;11493;
"query_1";FALSE;1;17;48;1;0.020833333333333332;0.058823529411764705;"GO:0042058";"GO:BP";"regulation of epidermal growth factor receptor signaling pathway";14562;11509;
"query_1";FALSE;1;7;48;1;0.020833333333333332;0.14285714285714285;"GO:0042059";"GO:BP";"negative regulation of epidermal growth factor receptor signaling pathway";14562;11510;
"query_1";FALSE;1;15;48;1;0.020833333333333332;0.06666666666666667;"GO:0042219";"GO:BP";"cellular modified amino acid catabolic process";14562;11619;
"query_1";FALSE;1;718;48;4;0.08333333333333333;0.005571030640668524;"GO:0042221";"GO:BP";"response to chemical";14562;11621;
"query_1";FALSE;1;188;48;2;0.041666666666666664;0.010638297872340425;"GO:0042325";"GO:BP";"regulation of phosphorylation";14562;11668;
"query_1";FALSE;1;36;48;1;0.020833333333333332;0.027777777777777776;"GO:0042326";"GO:BP";"negative regulation of phosphorylation";14562;11669;
"query_1";FALSE;1;277;48;1;0.020833333333333332;0.0036101083032490976;"GO:0042592";"GO:BP";"homeostatic process";14562;11832;
"query_1";FALSE;1;28;48;1;0.020833333333333332;0.03571428571428571;"GO:0042742";"GO:BP";"defense response to bacterium";14562;11919;
"query_1";FALSE;1;20;48;1;0.020833333333333332;0.05;"GO:0042743";"GO:BP";"hydrogen peroxide metabolic process";14562;11920;
"query_1";FALSE;1;18;48;1;0.020833333333333332;0.05555555555555555;"GO:0042744";"GO:BP";"hydrogen peroxide catabolic process";14562;11921;
"query_1";FALSE;1;6;48;1;0.020833333333333332;0.16666666666666666;"GO:0042908";"GO:BP";"xenobiotic transport";14562;12033;
"query_1";FALSE;1;80;48;1;0.020833333333333332;0.0125;"GO:0043010";"GO:BP";"camera-type eye development";14562;12089;
"query_1";FALSE;1;135;48;1;0.020833333333333332;0.007407407407407408;"GO:0043086";"GO:BP";"negative regulation of catalytic activity";14562;12130;
"query_1";FALSE;1;132;48;1;0.020833333333333332;0.007575757575757576;"GO:0043161";"GO:BP";"proteasome-mediated ubiquitin-dependent protein catabolic process";14562;12179;
"query_1";FALSE;1;4697;48;16;0.3333333333333333;0.0034064296359378327;"GO:0043170";"GO:BP";"macromolecule metabolic process";14562;12184;
"query_1";FALSE;1;27;48;1;0.020833333333333332;0.037037037037037035;"GO:0035383";"GO:BP";"thioester metabolic process";14562;10349;
"query_1";FALSE;1;316;48;1;0.020833333333333332;0.0031645569620253164;"GO:0032446";"GO:BP";"protein modification by small protein conjugation";14562;8760;
