"query";"significant";"p_value";"term_size";"query_size";"intersection_size";"precision";"recall";"term_id";"source";"term_name";"effective_domain_size";"source_order";"parents"
"query_1";TRUE;5.219908523325211e-7;40;1196;18;0.015050167224080268;0.45;"GO:0006418";"GO:BP";"tRNA aminoacylation for protein translation";14607;2407;
"query_1";TRUE;5.824225042227997e-7;2283;1196;264;0.22073578595317725;0.11563731931668857;"GO:0010467";"GO:BP";"gene expression";14607;4648;
"query_1";TRUE;8.596157870697526e-7;41;1196;18;0.015050167224080268;0.43902439024390244;"GO:0043038";"GO:BP";"amino acid activation";14607;12097;
"query_1";TRUE;8.596157870697526e-7;41;1196;18;0.015050167224080268;0.43902439024390244;"GO:0043039";"GO:BP";"tRNA aminoacylation";14607;12098;
"query_1";TRUE;1.7033344467107876e-6;210;1196;45;0.03762541806020067;0.21428571428571427;"GO:0034470";"GO:BP";"ncRNA processing";14607;9936;
"query_1";TRUE;3.435862497177943e-6;438;1196;73;0.061036789297658864;0.16666666666666666;"GO:1901565";"GO:BP";"organonitrogen compound catabolic process";14607;24854;
"query_1";TRUE;4.724765166185716e-6;94;1196;27;0.0225752508361204;0.2872340425531915;"GO:0015980";"GO:BP";"energy derivation by oxidation of organic compounds";14607;5622;
"query_1";TRUE;6.713797568971047e-6;296;1196;55;0.04598662207357859;0.1858108108108108;"GO:0006886";"GO:BP";"intracellular protein transport";14607;2829;
"query_1";TRUE;8.436476973845039e-6;808;1196;113;0.09448160535117058;0.13985148514851486;"GO:0006508";"GO:BP";"proteolysis";14607;2483;
"query_1";TRUE;9.914686600650863e-6;37;1196;16;0.013377926421404682;0.43243243243243246;"GO:0003341";"GO:BP";"cilium movement";14607;1910;
"query_1";TRUE;1.007210917575847e-5;2446;1196;273;0.22826086956521738;0.1116107931316435;"GO:0009058";"GO:BP";"biosynthetic process";14607;3661;
"query_1";TRUE;1.180717604241653e-5;52;1196;19;0.01588628762541806;0.36538461538461536;"GO:0002181";"GO:BP";"cytoplasmic translation";14607;850;
"query_1";TRUE;2.0084727625635047e-5;491;1196;77;0.06438127090301003;0.15682281059063136;"GO:0006396";"GO:BP";"RNA processing";14607;2387;
"query_1";TRUE;2.1148000149629537e-5;718;1196;102;0.08528428093645485;0.14206128133704735;"GO:0044248";"GO:BP";"cellular catabolic process";14607;12691;
"query_1";TRUE;3.0413454378714912e-5;558;1196;84;0.07023411371237458;0.15053763440860216;"GO:0046907";"GO:BP";"intracellular transport";14607;14442;
"query_1";TRUE;3.8508689533162676e-5;136;1196;32;0.026755852842809364;0.23529411764705882;"GO:0006399";"GO:BP";"tRNA metabolic process";14607;2390;
"query_1";TRUE;6.065115890300293e-5;1923;1196;220;0.18394648829431437;0.11440457618304732;"GO:0044271";"GO:BP";"cellular nitrogen compound biosynthetic process";14607;12706;
"query_1";TRUE;1.0628434003636777e-4;2409;1196;264;0.22073578595317725;0.1095890410958904;"GO:1901576";"GO:BP";"organic substance biosynthetic process";14607;24864;
"query_1";TRUE;1.355841306276432e-4;65;1196;20;0.016722408026755852;0.3076923076923077;"GO:0009060";"GO:BP";"aerobic respiration";14607;3663;
"query_1";TRUE;1.749527051789627e-4;2368;1196;259;0.2165551839464883;0.109375;"GO:0044249";"GO:BP";"cellular biosynthetic process";14607;12692;
"query_1";TRUE;2.1914907217014537e-4;85;1196;23;0.019230769230769232;0.27058823529411763;"GO:0071826";"GO:BP";"ribonucleoprotein complex subunit organization";14607;19746;
"query_1";TRUE;2.5741911608300453e-4;641;1196;90;0.07525083612040134;0.14040561622464898;"GO:0051649";"GO:BP";"establishment of localization in cell";14607;16008;
"query_1";TRUE;2.9510473914735956e-4;80;1196;22;0.01839464882943144;0.275;"GO:0022618";"GO:BP";"ribonucleoprotein complex assembly";14607;7610;
"query_1";TRUE;3.119531994681803e-4;434;1196;67;0.056020066889632104;0.1543778801843318;"GO:0034613";"GO:BP";"cellular protein localization";14607;9981;
"query_1";TRUE;3.4016843645701914e-4;435;1196;67;0.056020066889632104;0.15402298850574714;"GO:0070727";"GO:BP";"cellular macromolecule localization";14607;19028;
"query_1";TRUE;3.8549667712872195e-4;31;1196;13;0.010869565217391304;0.41935483870967744;"GO:0006414";"GO:BP";"translational elongation";14607;2404;
"query_1";TRUE;5.030239385004114e-4;76;1196;21;0.017558528428093644;0.27631578947368424;"GO:0045333";"GO:BP";"cellular respiration";14607;13225;
"query_1";TRUE;6.585016343171659e-4;1278;1196;153;0.12792642140468227;0.11971830985915492;"GO:0006996";"GO:BP";"organelle organization";14607;2920;
"query_1";TRUE;8.434077002026986e-4;419;1196;64;0.05351170568561873;0.15274463007159905;"GO:0009057";"GO:BP";"macromolecule catabolic process";14607;3660;
"query_1";TRUE;0.0011477525647076007;113;1196;26;0.021739130434782608;0.23008849557522124;"GO:0140694";"GO:BP";"non-membrane-bounded organelle assembly";14607;23191;
"query_1";TRUE;0.001495646751048076;62;1196;18;0.015050167224080268;0.2903225806451613;"GO:0099111";"GO:BP";"microtubule-based transport";14607;22259;
"query_1";TRUE;0.0015466801554247117;197;1196;37;0.030936454849498328;0.18781725888324874;"GO:0009117";"GO:BP";"nucleotide metabolic process";14607;3718;
"query_1";TRUE;0.0017535248355674486;464;1196;68;0.056856187290969896;0.14655172413793102;"GO:0015031";"GO:BP";"protein transport";14607;5347;
"query_1";TRUE;0.0018386617321625703;51;1196;16;0.013377926421404682;0.3137254901960784;"GO:0009063";"GO:BP";"cellular amino acid catabolic process";14607;3666;
"query_1";TRUE;0.001901376831241072;13;1196;8;0.006688963210702341;0.6153846153846154;"GO:0000027";"GO:BP";"ribosomal large subunit assembly";14607;14;
"query_1";TRUE;0.0020023540498566492;207;1196;38;0.03177257525083612;0.18357487922705315;"GO:0006753";"GO:BP";"nucleoside phosphate metabolic process";14607;2716;
"query_1";TRUE;0.0021523497377851503;240;1196;42;0.03511705685618729;0.175;"GO:0055086";"GO:BP";"nucleobase-containing small molecule metabolic process";14607;16789;
"query_1";TRUE;0.002400286601835754;139;1196;29;0.024247491638795988;0.20863309352517986;"GO:0060271";"GO:BP";"cilium assembly";14607;17048;
"query_1";TRUE;0.002418702342004881;154;1196;31;0.025919732441471572;0.2012987012987013;"GO:0044782";"GO:BP";"cilium organization";14607;12987;
"query_1";TRUE;0.002541359762316196;478;1196;69;0.057692307692307696;0.14435146443514643;"GO:0045184";"GO:BP";"establishment of protein localization";14607;13161;
"query_1";TRUE;0.0025791635069761817;309;1196;50;0.04180602006688963;0.16181229773462782;"GO:0030163";"GO:BP";"protein catabolic process";14607;7720;
"query_1";TRUE;0.002929889552092478;36;1196;13;0.010869565217391304;0.3611111111111111;"GO:0042274";"GO:BP";"ribosomal small subunit biogenesis";14607;11646;
"query_1";TRUE;0.003705658208037571;779;1196;100;0.08361204013377926;0.12836970474967907;"GO:0051641";"GO:BP";"cellular localization";14607;16000;
"query_1";TRUE;0.005660979372611821;2041;1196;220;0.18394648829431437;0.10779029887310142;"GO:0071840";"GO:BP";"cellular component organization or biogenesis";14607;19757;
"query_1";TRUE;0.0058115518189962145;612;1196;82;0.06856187290969899;0.13398692810457516;"GO:0071705";"GO:BP";"nitrogen compound transport";14607;19684;
"query_1";TRUE;0.006022812191944858;23;1196;10;0.008361204013377926;0.43478260869565216;"GO:0035082";"GO:BP";"axoneme assembly";14607;10124;
"query_1";TRUE;0.006415553084829201;604;1196;81;0.0677257525083612;0.13410596026490065;"GO:0008104";"GO:BP";"protein localization";14607;3529;
"query_1";TRUE;0.009647637933108742;180;1196;33;0.027591973244147156;0.18333333333333332;"GO:0033365";"GO:BP";"protein localization to organelle";14607;9400;
"query_1";TRUE;0.010152327475882317;149;1196;29;0.024247491638795988;0.19463087248322147;"GO:0019693";"GO:BP";"ribose phosphate metabolic process";14607;6913;
"query_1";TRUE;0.011359574617429709;105;1196;23;0.019230769230769232;0.21904761904761905;"GO:0046395";"GO:BP";"carboxylic acid catabolic process";14607;14090;
"query_1";TRUE;0.012925724528042859;283;1196;45;0.03762541806020067;0.15901060070671377;"GO:0051603";"GO:BP";"proteolysis involved in cellular protein catabolic process";14607;15966;
"query_1";TRUE;0.013612743274254855;159;1196;30;0.02508361204013378;0.18867924528301888;"GO:0120031";"GO:BP";"plasma membrane bounded cell projection assembly";14607;22772;
"query_1";TRUE;0.013807542842409783;167;1196;31;0.025919732441471572;0.18562874251497005;"GO:0030031";"GO:BP";"cell projection assembly";14607;7677;
"query_1";TRUE;0.01552834381219329;285;1196;45;0.03762541806020067;0.15789473684210525;"GO:0044257";"GO:BP";"cellular protein catabolic process";14607;12697;
"query_1";TRUE;0.01576866062321297;107;1196;23;0.019230769230769232;0.21495327102803738;"GO:0016054";"GO:BP";"organic acid catabolic process";14607;5654;
"query_1";TRUE;0.01583648586717603;53;1196;15;0.01254180602006689;0.2830188679245283;"GO:0010970";"GO:BP";"transport along microtubule";14607;5087;
"query_1";TRUE;0.01860716267868092;769;1196;96;0.0802675585284281;0.12483745123537061;"GO:0033036";"GO:BP";"macromolecule localization";14607;9203;
"query_1";TRUE;0.01951470798409656;386;1196;56;0.046822742474916385;0.14507772020725387;"GO:0044265";"GO:BP";"cellular macromolecule catabolic process";14607;12702;
"query_1";TRUE;0.02186620447169887;147;1196;28;0.023411371237458192;0.19047619047619047;"GO:0006163";"GO:BP";"purine nucleotide metabolic process";14607;2183;
"query_1";TRUE;0.022261837335479068;26;1196;10;0.008361204013377926;0.38461538461538464;"GO:0030490";"GO:BP";"maturation of SSU-rRNA";14607;7870;
"query_1";TRUE;0.026979663585510343;43;1196;13;0.010869565217391304;0.3023255813953488;"GO:1901606";"GO:BP";"alpha-amino acid catabolic process";14607;24887;
"query_1";TRUE;0.029493599421546838;111;1196;23;0.019230769230769232;0.2072072072072072;"GO:0072594";"GO:BP";"establishment of protein localization to organelle";14607;20349;
"query_1";TRUE;0.03175152587602363;1929;1196;205;0.1714046822742475;0.10627268014515293;"GO:0009059";"GO:BP";"macromolecule biosynthetic process";14607;3662;
"query_1";TRUE;0.03222797053633304;69;1196;17;0.014214046822742474;0.2463768115942029;"GO:1902600";"GO:BP";"proton transmembrane transport";14607;25761;
"query_1";TRUE;0.03277312068610017;27;1196;10;0.008361204013377926;0.37037037037037035;"GO:0042073";"GO:BP";"intraciliary transport";14607;11520;
"query_1";TRUE;0.042646063631158394;106;1196;22;0.01839464882943144;0.20754716981132076;"GO:0006260";"GO:BP";"DNA replication";14607;2278;
"query_1";TRUE;0.045203117540272814;99;1196;21;0.017558528428093644;0.21212121212121213;"GO:1901605";"GO:BP";"alpha-amino acid metabolic process";14607;24886;
"query_1";TRUE;0.045441328032079384;39;1196;12;0.010033444816053512;0.3076923076923077;"GO:0006165";"GO:BP";"nucleoside diphosphate phosphorylation";14607;2185;
"query_1";TRUE;0.045441328032079384;39;1196;12;0.010033444816053512;0.3076923076923077;"GO:0046939";"GO:BP";"nucleotide phosphorylation";14607;14456;
"query_1";TRUE;0.046624100973105195;153;1196;28;0.023411371237458192;0.1830065359477124;"GO:0072521";"GO:BP";"purine-containing compound metabolic process";14607;20313;
"query_1";TRUE;0.04862843767868212;4;1196;4;0.0033444816053511705;1;"GO:0006573";"GO:BP";"valine metabolic process";14607;2546;
"query_1";FALSE;0.05092572918400926;10;1196;6;0.005016722408026756;0.6;"GO:0009081";"GO:BP";"branched-chain amino acid metabolic process";14607;3684;
"query_1";FALSE;0.05251924504096028;146;1196;27;0.0225752508361204;0.18493150684931506;"GO:0009259";"GO:BP";"ribonucleotide metabolic process";14607;3856;
"query_1";FALSE;0.05407896471005856;14;1196;7;0.005852842809364548;0.5;"GO:0009408";"GO:BP";"response to heat";14607;3913;
"query_1";FALSE;0.058496809500589296;79;1196;18;0.015050167224080268;0.22784810126582278;"GO:0006605";"GO:BP";"protein targeting";14607;2577;
"query_1";FALSE;0.05954774713124227;46;1196;13;0.010869565217391304;0.2826086956521739;"GO:0009132";"GO:BP";"nucleoside diphosphate metabolic process";14607;3731;
"query_1";FALSE;0.06686644599353977;29;1196;10;0.008361204013377926;0.3448275862068966;"GO:0046031";"GO:BP";"ADP metabolic process";14607;13731;
"query_1";FALSE;0.07242151219390972;7;1196;5;0.004180602006688963;0.7142857142857143;"GO:0042026";"GO:BP";"protein refolding";14607;11493;
"query_1";FALSE;0.09298624516097519;30;1196;10;0.008361204013377926;0.3333333333333333;"GO:0009179";"GO:BP";"purine ribonucleoside diphosphate metabolic process";14607;3777;
"query_1";FALSE;0.09298624516097519;30;1196;10;0.008361204013377926;0.3333333333333333;"GO:0009135";"GO:BP";"purine nucleoside diphosphate metabolic process";14607;3734;
"query_1";FALSE;0.09298624516097519;30;1196;10;0.008361204013377926;0.3333333333333333;"GO:0001578";"GO:BP";"microtubule bundle formation";14607;472;
"query_1";FALSE;0.09298624516097519;30;1196;10;0.008361204013377926;0.3333333333333333;"GO:0009185";"GO:BP";"ribonucleoside diphosphate metabolic process";14607;3783;
"query_1";FALSE;0.10425809562056852;11;1196;6;0.005016722408026756;0.5454545454545454;"GO:0000470";"GO:BP";"maturation of LSU-rRNA";14607;214;
"query_1";FALSE;0.11065891054839301;90;1196;19;0.01588628762541806;0.2111111111111111;"GO:0046034";"GO:BP";"ATP metabolic process";14607;13734;
"query_1";FALSE;0.13417033180064802;37;1196;11;0.00919732441471572;0.2972972972972973;"GO:0032508";"GO:BP";"DNA duplex unwinding";14607;8809;
"query_1";FALSE;0.13417033180064802;37;1196;11;0.00919732441471572;0.2972972972972973;"GO:0032392";"GO:BP";"DNA geometric change";14607;8735;
"query_1";FALSE;0.13911242082961522;138;1196;25;0.020903010033444816;0.18115942028985507;"GO:0009150";"GO:BP";"purine ribonucleotide metabolic process";14607;3749;
"query_1";FALSE;0.15129081181360687;197;1196;32;0.026755852842809364;0.16243654822335024;"GO:0000226";"GO:BP";"microtubule cytoskeleton organization";14607;103;
"query_1";FALSE;0.178988861106223;1820;1196;190;0.1588628762541806;0.1043956043956044;"GO:0043412";"GO:BP";"macromolecule modification";14607;12301;
"query_1";FALSE;0.18005094750943582;8;1196;5;0.004180602006688963;0.625;"GO:0030174";"GO:BP";"regulation of DNA-templated DNA replication initiation";14607;7725;
"query_1";FALSE;0.18005094750943582;8;1196;5;0.004180602006688963;0.625;"GO:0009083";"GO:BP";"branched-chain amino acid catabolic process";14607;3686;
"query_1";FALSE;0.1940625026377145;12;1196;6;0.005016722408026756;0.5;"GO:1902969";"GO:BP";"mitotic DNA replication";14607;26084;
"query_1";FALSE;0.21098291675171768;45;1196;12;0.010033444816053512;0.26666666666666666;"GO:0016052";"GO:BP";"carbohydrate catabolic process";14607;5652;
"query_1";FALSE;0.21098291675171768;45;1196;12;0.010033444816053512;0.26666666666666666;"GO:0071103";"GO:BP";"DNA conformation change";14607;19224;
"query_1";FALSE;0.21138067138408706;799;1196;94;0.07859531772575251;0.11764705882352941;"GO:0071702";"GO:BP";"organic substance transport";14607;19681;
"query_1";FALSE;0.22726460222262707;5;1196;4;0.0033444816053511705;0.8;"GO:0000479";"GO:BP";"endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)";14607;223;
"query_1";FALSE;0.22726460222262707;5;1196;4;0.0033444816053511705;0.8;"GO:0000478";"GO:BP";"endonucleolytic cleavage involved in rRNA processing";14607;222;
"query_1";FALSE;0.22834519523817826;33;1196;10;0.008361204013377926;0.30303030303030304;"GO:0035967";"GO:BP";"cellular response to topologically incorrect protein";14607;10784;
"query_1";FALSE;0.22834519523817826;33;1196;10;0.008361204013377926;0.30303030303030304;"GO:0006090";"GO:BP";"pyruvate metabolic process";14607;2121;
"query_1";FALSE;0.24604419620883589;17;1196;7;0.005852842809364548;0.4117647058823529;"GO:0000462";"GO:BP";"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)";14607;206;
"query_1";FALSE;0.28395384346698355;248;1196;37;0.030936454849498328;0.14919354838709678;"GO:0006511";"GO:BP";"ubiquitin-dependent protein catabolic process";14607;2486;
"query_1";FALSE;0.28876476332405276;40;1196;11;0.00919732441471572;0.275;"GO:0009141";"GO:BP";"nucleoside triphosphate metabolic process";14607;3740;
"query_1";FALSE;0.3443598435847334;23;1196;8;0.006688963210702341;0.34782608695652173;"GO:0045047";"GO:BP";"protein targeting to ER";14607;13092;
"query_1";FALSE;0.3443598435847334;23;1196;8;0.006688963210702341;0.34782608695652173;"GO:0072599";"GO:BP";"establishment of protein localization to endoplasmic reticulum";14607;20354;
"query_1";FALSE;0.35628742747739045;61;1196;14;0.011705685618729096;0.22950819672131148;"GO:0006261";"GO:BP";"DNA-templated DNA replication";14607;2279;
"query_1";FALSE;0.3611986105870468;251;1196;37;0.030936454849498328;0.14741035856573706;"GO:0019941";"GO:BP";"modification-dependent protein catabolic process";14607;7026;
"query_1";FALSE;0.3777487992404549;9;1196;5;0.004180602006688963;0.5555555555555556;"GO:0000469";"GO:BP";"cleavage involved in rRNA processing";14607;213;
"query_1";FALSE;0.384818425577815;147;1196;25;0.020903010033444816;0.17006802721088435;"GO:0044282";"GO:BP";"small molecule catabolic process";14607;12713;
"query_1";FALSE;0.39082995544747123;252;1196;37;0.030936454849498328;0.14682539682539683;"GO:0043632";"GO:BP";"modification-dependent macromolecule catabolic process";14607;12455;
"query_1";FALSE;0.45241251506216806;263;1196;38;0.03177257525083612;0.1444866920152091;"GO:0005975";"GO:BP";"carbohydrate metabolic process";14607;2009;
"query_1";FALSE;0.5464968315335801;14;1196;6;0.005016722408026756;0.42857142857142855;"GO:0018200";"GO:BP";"peptidyl-glutamic acid modification";14607;6080;
"query_1";FALSE;0.5509608000541564;19;1196;7;0.005852842809364548;0.3684210526315789;"GO:0061077";"GO:BP";"chaperone-mediated protein folding";14607;17819;
"query_1";FALSE;0.5952805564622582;3;1196;3;0.002508361204013378;1;"GO:0000447";"GO:BP";"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)";14607;191;
"query_1";FALSE;0.5952805564622582;3;1196;3;0.002508361204013378;1;"GO:0033119";"GO:BP";"negative regulation of RNA splicing";14607;9250;
"query_1";FALSE;0.5952805564622582;3;1196;3;0.002508361204013378;1;"GO:0006574";"GO:BP";"valine catabolic process";14607;2547;
"query_1";FALSE;0.5952805564622582;3;1196;3;0.002508361204013378;1;"GO:0050686";"GO:BP";"negative regulation of mRNA processing";14607;15269;
"query_1";FALSE;0.6356672591287926;37;1196;10;0.008361204013377926;0.2702702702702703;"GO:0035966";"GO:BP";"response to topologically incorrect protein";14607;10783;
"query_1";FALSE;0.6396881385979373;794;1196;91;0.07608695652173914;0.11460957178841309;"GO:0022607";"GO:BP";"cellular component assembly";14607;7599;
"query_1";FALSE;0.670059375379977;72;1196;15;0.01254180602006689;0.20833333333333334;"GO:0030705";"GO:BP";"cytoskeleton-dependent intracellular transport";14607;7948;
"query_1";FALSE;0.848005622005527;15;1196;6;0.005016722408026756;0.4;"GO:0051085";"GO:BP";"chaperone cofactor-dependent protein refolding";14607;15563;
"query_1";FALSE;0.848005622005527;15;1196;6;0.005016722408026756;0.4;"GO:0070286";"GO:BP";"axonemal dynein complex assembly";14607;18771;
"query_1";FALSE;0.8621597371499188;113;1196;20;0.016722408026755852;0.17699115044247787;"GO:0009451";"GO:BP";"RNA modification";14607;3940;
"query_1";FALSE;0.8679689510116635;32;1196;9;0.007525083612040134;0.28125;"GO:0006487";"GO:BP";"protein N-linked glycosylation";14607;2463;
"query_1";FALSE;0.8792554626447888;26;1196;8;0.006688963210702341;0.3076923076923077;"GO:0006757";"GO:BP";"ATP generation from ADP";14607;2720;
"query_1";FALSE;0.8792554626447888;26;1196;8;0.006688963210702341;0.3076923076923077;"GO:0006096";"GO:BP";"glycolytic process";14607;2124;
"query_1";FALSE;1;321;1196;24;0.020066889632107024;0.07476635514018691;"GO:0051128";"GO:BP";"regulation of cellular component organization";14607;15598;
"query_1";FALSE;1;1;1196;1;8.361204013377926e-4;1;"GO:0051097";"GO:BP";"negative regulation of helicase activity";14607;15574;
"query_1";FALSE;1;2;1196;1;8.361204013377926e-4;0.5;"GO:0051095";"GO:BP";"regulation of helicase activity";14607;15572;
"query_1";FALSE;1;197;1196;9;0.007525083612040134;0.04568527918781726;"GO:0032989";"GO:BP";"cellular component morphogenesis";14607;9175;
"query_1";FALSE;1;13;1196;1;8.361204013377926e-4;0.07692307692307693;"GO:0031334";"GO:BP";"positive regulation of protein-containing complex assembly";14607;8265;
"query_1";FALSE;1;74;1196;4;0.0033444816053511705;0.05405405405405406;"GO:0031344";"GO:BP";"regulation of cell projection organization";14607;8275;
"query_1";FALSE;1;1;1196;1;8.361204013377926e-4;1;"GO:0035889";"GO:BP";"otolith tethering";14607;10710;
"query_1";FALSE;1;14;1196;1;8.361204013377926e-4;0.07142857142857142;"GO:0031345";"GO:BP";"negative regulation of cell projection organization";14607;8276;
"query_1";FALSE;1;2;1196;1;8.361204013377926e-4;0.5;"GO:0035964";"GO:BP";"COPI-coated vesicle budding";14607;10781;
