"query";"significant";"p_value";"term_size";"query_size";"intersection_size";"precision";"recall";"term_id";"source";"term_name";"effective_domain_size";"source_order";"parents"
"query_1";FALSE;1;6;34;1;0.029411764705882353;0.16666666666666666;"GO:0048644";"GO:BP";"muscle organ morphogenesis";14562;14945;
"query_1";FALSE;1;210;34;1;0.029411764705882353;0.004761904761904762;"GO:0048646";"GO:BP";"anatomical structure formation involved in morphogenesis";14562;14947;
"query_1";FALSE;1;259;34;1;0.029411764705882353;0.003861003861003861;"GO:0048666";"GO:BP";"neuron development";14562;14967;
"query_1";FALSE;1;152;34;1;0.029411764705882353;0.006578947368421052;"GO:0048667";"GO:BP";"cell morphogenesis involved in neuron differentiation";14562;14968;
"query_1";FALSE;1;26;34;1;0.029411764705882353;0.038461538461538464;"GO:0048675";"GO:BP";"axon extension";14562;14976;
"query_1";FALSE;1;335;34;1;0.029411764705882353;0.0029850746268656717;"GO:0048699";"GO:BP";"generation of neurons";14562;14999;
"query_1";FALSE;1;125;34;1;0.029411764705882353;0.008;"GO:0048729";"GO:BP";"tissue morphogenesis";14562;15029;
"query_1";FALSE;1;115;34;1;0.029411764705882353;0.008695652173913044;"GO:0050776";"GO:BP";"regulation of immune response";14562;15313;
"query_1";FALSE;1;52;34;1;0.029411764705882353;0.019230769230769232;"GO:0048732";"GO:BP";"gland development";14562;15032;
"query_1";FALSE;1;32;34;1;0.029411764705882353;0.03125;"GO:0048638";"GO:BP";"regulation of developmental growth";14562;14939;
"query_1";FALSE;1;67;34;1;0.029411764705882353;0.014925373134328358;"GO:0050778";"GO:BP";"positive regulation of immune response";14562;15315;
"query_1";FALSE;1;574;34;2;0.058823529411764705;0.003484320557491289;"GO:0050790";"GO:BP";"regulation of catalytic activity";14562;15322;
"query_1";FALSE;1;23;34;1;0.029411764705882353;0.043478260869565216;"GO:0051271";"GO:BP";"negative regulation of cellular component movement";14562;15720;
"query_1";FALSE;1;301;34;1;0.029411764705882353;0.0033222591362126247;"GO:0051276";"GO:BP";"chromosome organization";14562;15725;
"query_1";FALSE;1;146;34;1;0.029411764705882353;0.00684931506849315;"GO:0051301";"GO:BP";"cell division";14562;15744;
"query_1";FALSE;1;4;34;1;0.029411764705882353;0.25;"GO:0051384";"GO:BP";"response to glucocorticoid";14562;15812;
"query_1";FALSE;1;140;34;2;0.058823529411764705;0.014285714285714285;"GO:0051493";"GO:BP";"regulation of cytoskeleton organization";14562;15886;
"query_1";FALSE;1;77;34;1;0.029411764705882353;0.012987012987012988;"GO:0051604";"GO:BP";"protein maturation";14562;15967;
"query_1";FALSE;1;78;34;1;0.029411764705882353;0.01282051282051282;"GO:0051606";"GO:BP";"detection of stimulus";14562;15968;
"query_1";FALSE;1;118;34;1;0.029411764705882353;0.00847457627118644;"GO:0051640";"GO:BP";"organelle localization";14562;15999;
"query_1";FALSE;1;783;34;2;0.058823529411764705;0.002554278416347382;"GO:0051641";"GO:BP";"cellular localization";14562;16000;
"query_1";FALSE;1;53;34;1;0.029411764705882353;0.018867924528301886;"GO:0051648";"GO:BP";"vesicle localization";14562;16007;
"query_1";FALSE;1;646;34;1;0.029411764705882353;0.0015479876160990713;"GO:0051649";"GO:BP";"establishment of localization in cell";14562;16008;
"query_1";FALSE;1;53;34;1;0.029411764705882353;0.018867924528301886;"GO:0051650";"GO:BP";"establishment of vesicle localization";14562;16009;
"query_1";FALSE;1;87;34;1;0.029411764705882353;0.011494252873563218;"GO:0051656";"GO:BP";"establishment of organelle localization";14562;16015;
"query_1";FALSE;1;123;34;1;0.029411764705882353;0.008130081300813009;"GO:0051668";"GO:BP";"localization within membrane";14562;16026;
"query_1";FALSE;1;270;34;2;0.058823529411764705;0.007407407407407408;"GO:0051674";"GO:BP";"localization of cell";14562;16030;
"query_1";FALSE;1;131;34;1;0.029411764705882353;0.007633587786259542;"GO:0051707";"GO:BP";"response to other organism";14562;16056;
"query_1";FALSE;1;2703;34;3;0.08823529411764706;0.0011098779134295228;"GO:0051716";"GO:BP";"cellular response to stimulus";14562;16064;
"query_1";FALSE;1;53;34;1;0.029411764705882353;0.018867924528301886;"GO:0051960";"GO:BP";"regulation of nervous system development";14562;16221;
"query_1";FALSE;1;13;34;1;0.029411764705882353;0.07692307692307693;"GO:0051961";"GO:BP";"negative regulation of nervous system development";14562;16222;
"query_1";FALSE;1;89;34;1;0.029411764705882353;0.011235955056179775;"GO:0051270";"GO:BP";"regulation of cellular component movement";14562;15719;
"query_1";FALSE;1;1307;34;1;0.029411764705882353;7.651109410864575e-4;"GO:0051252";"GO:BP";"regulation of RNA metabolic process";14562;15707;
"query_1";FALSE;1;49;34;1;0.029411764705882353;0.02040816326530612;"GO:0051241";"GO:BP";"negative regulation of multicellular organismal process";14562;15699;
"query_1";FALSE;1;243;34;2;0.058823529411764705;0.00823045267489712;"GO:0051239";"GO:BP";"regulation of multicellular organismal process";14562;15697;
"query_1";FALSE;1;283;34;2;0.058823529411764705;0.007067137809187279;"GO:0050793";"GO:BP";"regulation of developmental process";14562;15324;
"query_1";FALSE;1;4226;34;7;0.20588235294117646;0.001656412683388547;"GO:0050794";"GO:BP";"regulation of cellular process";14562;15325;
"query_1";FALSE;1;139;34;2;0.058823529411764705;0.014388489208633094;"GO:0050801";"GO:BP";"ion homeostasis";14562;15330;
"query_1";FALSE;1;11;34;1;0.029411764705882353;0.09090909090909091;"GO:0048199";"GO:BP";"vesicle targeting, to, from or within Golgi";14562;14606;
"query_1";FALSE;1;215;34;1;0.029411764705882353;0.004651162790697674;"GO:0050877";"GO:BP";"nervous system process";14562;15393;
"query_1";FALSE;1;8;34;1;0.029411764705882353;0.125;"GO:0050879";"GO:BP";"multicellular organismal movement";14562;15395;
"query_1";FALSE;1;8;34;1;0.029411764705882353;0.125;"GO:0050881";"GO:BP";"musculoskeletal movement";14562;15396;
"query_1";FALSE;1;3027;34;6;0.17647058823529413;0.0019821605550049554;"GO:0050896";"GO:BP";"response to stimulus";14562;15410;
"query_1";FALSE;1;14;34;1;0.029411764705882353;0.07142857142857142;"GO:0050905";"GO:BP";"neuromuscular process";14562;15418;
"query_1";FALSE;1;4420;34;9;0.2647058823529412;0.0020361990950226246;"GO:0050789";"GO:BP";"regulation of biological process";14562;15321;
"query_1";FALSE;1;11;34;1;0.029411764705882353;0.09090909090909091;"GO:0050919";"GO:BP";"negative chemotaxis";14562;15432;
"query_1";FALSE;1;55;34;2;0.058823529411764705;0.03636363636363636;"GO:0051093";"GO:BP";"negative regulation of developmental process";14562;15570;
"query_1";FALSE;1;11;34;1;0.029411764705882353;0.09090909090909091;"GO:0051125";"GO:BP";"regulation of actin nucleation";14562;15595;
"query_1";FALSE;1;319;34;3;0.08823529411764706;0.009404388714733543;"GO:0051128";"GO:BP";"regulation of cellular component organization";14562;15598;
"query_1";FALSE;1;85;34;1;0.029411764705882353;0.011764705882352941;"GO:0051129";"GO:BP";"negative regulation of cellular component organization";14562;15599;
"query_1";FALSE;1;62;34;1;0.029411764705882353;0.016129032258064516;"GO:0051146";"GO:BP";"striated muscle cell differentiation";14562;15615;
"query_1";FALSE;1;1732;34;1;0.029411764705882353;5.773672055427252e-4;"GO:0051171";"GO:BP";"regulation of nitrogen compound metabolic process";14562;15640;
"query_1";FALSE;1;2284;34;4;0.11764705882352941;0.0017513134851138354;"GO:0051179";"GO:BP";"localization";14562;15648;
"query_1";FALSE;1;17;34;1;0.029411764705882353;0.058823529411764705;"GO:0051180";"GO:BP";"vitamin transport";14562;15649;
"query_1";FALSE;1;1959;34;2;0.058823529411764705;0.0010209290454313426;"GO:0051234";"GO:BP";"establishment of localization";14562;15692;
"query_1";FALSE;1;6;34;1;0.029411764705882353;0.16666666666666666;"GO:0050982";"GO:BP";"detection of mechanical stimulus";14562;15495;
"query_1";FALSE;1;119;34;1;0.029411764705882353;0.008403361344537815;"GO:0048193";"GO:BP";"Golgi vesicle transport";14562;14601;
"query_1";FALSE;1;8;34;1;0.029411764705882353;0.125;"GO:0046463";"GO:BP";"acylglycerol biosynthetic process";14562;14143;
"query_1";FALSE;1;564;34;1;0.029411764705882353;0.0017730496453900709;"GO:0046907";"GO:BP";"intracellular transport";14562;14442;
"query_1";FALSE;1;1486;34;1;0.029411764705882353;6.729475100942127e-4;"GO:0034654";"GO:BP";"nucleobase-containing compound biosynthetic process";14562;10006;
"query_1";FALSE;1;15;34;1;0.029411764705882353;0.06666666666666667;"GO:0035051";"GO:BP";"cardiocyte differentiation";14562;10103;
"query_1";FALSE;1;8;34;1;0.029411764705882353;0.125;"GO:0035461";"GO:BP";"vitamin transmembrane transport";14562;10402;
"query_1";FALSE;1;731;34;1;0.029411764705882353;0.0013679890560875513;"GO:0035556";"GO:BP";"intracellular signal transduction";14562;10463;
"query_1";FALSE;1;2;34;1;0.029411764705882353;0.5;"GO:0035994";"GO:BP";"response to muscle stretch";14562;10805;
"query_1";FALSE;1;1;34;1;0.029411764705882353;1;"GO:0035995";"GO:BP";"detection of muscle stretch";14562;10806;
"query_1";FALSE;1;1684;34;1;0.029411764705882353;5.938242280285036e-4;"GO:0036211";"GO:BP";"protein modification process";14562;10936;
"query_1";FALSE;1;103;34;1;0.029411764705882353;0.009708737864077669;"GO:0040007";"GO:BP";"growth";14562;11454;
"query_1";FALSE;1;60;34;1;0.029411764705882353;0.016666666666666666;"GO:0040008";"GO:BP";"regulation of growth";14562;11455;
"query_1";FALSE;1;2981;34;3;0.08823529411764706;0.0010063737001006373;"GO:0034641";"GO:BP";"cellular nitrogen compound metabolic process";14562;9997;
"query_1";FALSE;1;348;34;3;0.08823529411764706;0.008620689655172414;"GO:0040011";"GO:BP";"locomotion";14562;11458;
"query_1";FALSE;1;28;34;1;0.029411764705882353;0.03571428571428571;"GO:0040013";"GO:BP";"negative regulation of locomotion";14562;11460;
"query_1";FALSE;1;128;34;1;0.029411764705882353;0.0078125;"GO:0042127";"GO:BP";"regulation of cell population proliferation";14562;11549;
"query_1";FALSE;1;20;34;1;0.029411764705882353;0.05;"GO:0042168";"GO:BP";"heme metabolic process";14562;11573;
"query_1";FALSE;1;718;34;2;0.058823529411764705;0.002785515320334262;"GO:0042221";"GO:BP";"response to chemical";14562;11621;
"query_1";FALSE;1;125;34;1;0.029411764705882353;0.008;"GO:0042330";"GO:BP";"taxis";14562;11671;
"query_1";FALSE;1;26;34;1;0.029411764705882353;0.038461538461538464;"GO:0042440";"GO:BP";"pigment metabolic process";14562;11757;
"query_1";FALSE;1;277;34;3;0.08823529411764706;0.010830324909747292;"GO:0042592";"GO:BP";"homeostatic process";14562;11832;
"query_1";FALSE;1;41;34;1;0.029411764705882353;0.024390243902439025;"GO:0042594";"GO:BP";"response to starvation";14562;11834;
"query_1";FALSE;1;71;34;1;0.029411764705882353;0.014084507042253521;"GO:0042692";"GO:BP";"muscle cell differentiation";14562;11884;
"query_1";FALSE;1;88;34;1;0.029411764705882353;0.011363636363636364;"GO:0040012";"GO:BP";"regulation of locomotion";14562;11459;
"query_1";FALSE;1;159;34;1;0.029411764705882353;0.006289308176100629;"GO:0042981";"GO:BP";"regulation of apoptotic process";14562;12064;
"query_1";FALSE;1;19;34;1;0.029411764705882353;0.05263157894736842;"GO:0034637";"GO:BP";"cellular carbohydrate biosynthetic process";14562;9994;
"query_1";FALSE;1;15;34;1;0.029411764705882353;0.06666666666666667;"GO:0034446";"GO:BP";"substrate adhesion-dependent cell spreading";14562;9927;
"query_1";FALSE;1;1569;34;4;0.11764705882352941;0.0025493945188017845;"GO:0032502";"GO:BP";"developmental process";14562;8804;
"query_1";FALSE;1;97;34;1;0.029411764705882353;0.010309278350515464;"GO:0032535";"GO:BP";"regulation of cellular component size";14562;8826;
"query_1";FALSE;1;1317;34;1;0.029411764705882353;7.593014426727411e-4;"GO:0032774";"GO:BP";"RNA biosynthetic process";14562;9017;
"query_1";FALSE;1;194;34;2;0.058823529411764705;0.010309278350515464;"GO:0032787";"GO:BP";"monocarboxylic acid metabolic process";14562;9026;
"query_1";FALSE;1;39;34;1;0.029411764705882353;0.02564102564102564;"GO:0032868";"GO:BP";"response to insulin";14562;9070;
"query_1";FALSE;1;38;34;1;0.029411764705882353;0.02631578947368421;"GO:0032869";"GO:BP";"cellular response to insulin stimulus";14562;9071;
"query_1";FALSE;1;109;34;1;0.029411764705882353;0.009174311926605505;"GO:0032870";"GO:BP";"cellular response to hormone stimulus";14562;9072;
"query_1";FALSE;1;317;34;1;0.029411764705882353;0.0031545741324921135;"GO:0032879";"GO:BP";"regulation of localization";14562;9081;
"query_1";FALSE;1;108;34;2;0.058823529411764705;0.018518518518518517;"GO:0032956";"GO:BP";"regulation of actin cytoskeleton organization";14562;9146;
"query_1";FALSE;1;435;34;1;0.029411764705882353;0.0022988505747126436;"GO:0034613";"GO:BP";"cellular protein localization";14562;9981;
"query_1";FALSE;1;109;34;2;0.058823529411764705;0.01834862385321101;"GO:0032970";"GO:BP";"regulation of actin filament-based process";14562;9159;
"query_1";FALSE;1;172;34;1;0.029411764705882353;0.005813953488372093;"GO:0032990";"GO:BP";"cell part morphogenesis";14562;9176;
"query_1";FALSE;1;24;34;1;0.029411764705882353;0.041666666666666664;"GO:0033013";"GO:BP";"tetrapyrrole metabolic process";14562;9185;
"query_1";FALSE;1;770;34;1;0.029411764705882353;0.0012987012987012987;"GO:0033036";"GO:BP";"macromolecule localization";14562;9203;
"query_1";FALSE;1;198;34;2;0.058823529411764705;0.010101010101010102;"GO:0033043";"GO:BP";"regulation of organelle organization";14562;9205;
"query_1";FALSE;1;47;34;1;0.029411764705882353;0.02127659574468085;"GO:0033993";"GO:BP";"response to lipid";14562;9631;
"query_1";FALSE;1;482;34;1;0.029411764705882353;0.002074688796680498;"GO:0034220";"GO:BP";"ion transmembrane transport";14562;9774;
"query_1";FALSE;1;10;34;1;0.029411764705882353;0.1;"GO:0034284";"GO:BP";"response to monosaccharide";14562;9814;
"query_1";FALSE;1;23;34;1;0.029411764705882353;0.043478260869565216;"GO:0034314";"GO:BP";"Arp2/3 complex-mediated actin nucleation";14562;9841;
"query_1";FALSE;1;9;34;1;0.029411764705882353;0.1111111111111111;"GO:0034315";"GO:BP";"regulation of Arp2/3 complex-mediated actin nucleation";14562;9842;
"query_1";FALSE;1;196;34;2;0.058823529411764705;0.01020408163265306;"GO:0032989";"GO:BP";"cellular component morphogenesis";14562;9175;
"query_1";FALSE;1;37;34;1;0.029411764705882353;0.02702702702702703;"GO:0046939";"GO:BP";"nucleotide phosphorylation";14562;14456;
"query_1";FALSE;1;161;34;1;0.029411764705882353;0.006211180124223602;"GO:0043067";"GO:BP";"regulation of programmed cell death";14562;12124;
"query_1";FALSE;1;4697;34;4;0.11764705882352941;8.516074089844582e-4;"GO:0043170";"GO:BP";"macromolecule metabolic process";14562;12184;
"query_1";FALSE;1;33;34;1;0.029411764705882353;0.030303030303030304;"GO:0045010";"GO:BP";"actin nucleation";14562;13068;
"query_1";FALSE;1;91;34;1;0.029411764705882353;0.01098901098901099;"GO:0045017";"GO:BP";"glycerolipid biosynthetic process";14562;13072;
"query_1";FALSE;1;82;34;1;0.029411764705882353;0.012195121951219513;"GO:0045087";"GO:BP";"innate immune response";14562;13117;
"query_1";FALSE;1;5;34;1;0.029411764705882353;0.2;"GO:0045117";"GO:BP";"azole transmembrane transport";14562;13134;
"query_1";FALSE;1;143;34;2;0.058823529411764705;0.013986013986013986;"GO:0045595";"GO:BP";"regulation of cell differentiation";14562;13327;
"query_1";FALSE;1;34;34;2;0.058823529411764705;0.058823529411764705;"GO:0045596";"GO:BP";"negative regulation of cell differentiation";14562;13328;
"query_1";FALSE;1;14;34;1;0.029411764705882353;0.07142857142857142;"GO:0045926";"GO:BP";"negative regulation of growth";14562;13634;
"query_1";FALSE;1;28;34;1;0.029411764705882353;0.03571428571428571;"GO:0046031";"GO:BP";"ADP metabolic process";14562;13731;
"query_1";FALSE;1;89;34;1;0.029411764705882353;0.011235955056179775;"GO:0046034";"GO:BP";"ATP metabolic process";14562;13734;
"query_1";FALSE;1;133;34;1;0.029411764705882353;0.007518796992481203;"GO:0044419";"GO:BP";"biological process involved in interspecies interaction between organisms";14562;12783;
"query_1";FALSE;1;40;34;1;0.029411764705882353;0.025;"GO:0046165";"GO:BP";"alcohol biosynthetic process";14562;13865;
"query_1";FALSE;1;1;34;1;0.029411764705882353;1;"GO:0046327";"GO:BP";"glycerol biosynthetic process from pyruvate";14562;14026;
"query_1";FALSE;1;16;34;1;0.029411764705882353;0.0625;"GO:0046364";"GO:BP";"monosaccharide biosynthetic process";14562;14061;
"query_1";FALSE;1;112;34;1;0.029411764705882353;0.008928571428571428;"GO:0046394";"GO:BP";"carboxylic acid biosynthetic process";14562;14089;
"query_1";FALSE;1;106;34;1;0.029411764705882353;0.009433962264150943;"GO:0046395";"GO:BP";"carboxylic acid catabolic process";14562;14090;
"query_1";FALSE;1;5;34;1;0.029411764705882353;0.2;"GO:0046459";"GO:BP";"short-chain fatty acid metabolic process";14562;14139;
"query_1";FALSE;1;8;34;1;0.029411764705882353;0.125;"GO:0046460";"GO:BP";"neutral lipid biosynthetic process";14562;14140;
"query_1";FALSE;1;55;34;1;0.029411764705882353;0.01818181818181818;"GO:0055001";"GO:BP";"muscle cell development";14562;16729;
"query_1";FALSE;1;2630;34;3;0.08823529411764706;0.0011406844106463879;"GO:0046483";"GO:BP";"heterocycle metabolic process";14562;14160;
"query_1";FALSE;1;160;34;1;0.029411764705882353;0.00625;"GO:0046486";"GO:BP";"glycerolipid metabolic process";14562;14163;
"query_1";FALSE;1;28;34;1;0.029411764705882353;0.03571428571428571;"GO:0046173";"GO:BP";"polyol biosynthetic process";14562;13873;
"query_1";FALSE;1;135;34;1;0.029411764705882353;0.007407407407407408;"GO:0043086";"GO:BP";"negative regulation of catalytic activity";14562;12130;
"query_1";FALSE;1;193;34;2;0.058823529411764705;0.010362694300518135;"GO:0044283";"GO:BP";"small molecule biosynthetic process";14562;12714;
"query_1";FALSE;1;772;34;3;0.08823529411764706;0.0038860103626943004;"GO:0044281";"GO:BP";"small molecule metabolic process";14562;12712;
"query_1";FALSE;1;131;34;1;0.029411764705882353;0.007633587786259542;"GO:0043207";"GO:BP";"response to external biotic stimulus";14562;12195;
"query_1";FALSE;1;1801;34;1;0.029411764705882353;5.55247084952804e-4;"GO:0043412";"GO:BP";"macromolecule modification";14562;12301;
"query_1";FALSE;1;58;34;1;0.029411764705882353;0.017241379310344827;"GO:0043434";"GO:BP";"response to peptide hormone";14562;12313;
"query_1";FALSE;1;394;34;3;0.08823529411764706;0.007614213197969543;"GO:0043436";"GO:BP";"oxoacid metabolic process";14562;12315;
"query_1";FALSE;1;494;34;1;0.029411764705882353;0.0020242914979757085;"GO:0043603";"GO:BP";"cellular amide metabolic process";14562;12432;
"query_1";FALSE;1;388;34;1;0.029411764705882353;0.002577319587628866;"GO:0043604";"GO:BP";"amide biosynthetic process";14562;12433;
"query_1";FALSE;1;456;34;1;0.029411764705882353;0.0021929824561403508;"GO:0043933";"GO:BP";"protein-containing complex organization";14562;12512;
"query_1";FALSE;1;43;34;1;0.029411764705882353;0.023255813953488372;"GO:0044057";"GO:BP";"regulation of system process";14562;12600;
"query_1";FALSE;1;905;34;1;0.029411764705882353;0.0011049723756906078;"GO:0044085";"GO:BP";"cellular component biogenesis";14562;12627;
"query_1";FALSE;1;145;34;1;0.029411764705882353;0.006896551724137931;"GO:0044282";"GO:BP";"small molecule catabolic process";14562;12713;
"query_1";FALSE;1;158;34;1;0.029411764705882353;0.006329113924050633;"GO:0044092";"GO:BP";"negative regulation of molecular function";14562;12633;
"query_1";FALSE;1;5474;34;7;0.20588235294117646;0.0012787723785166241;"GO:0044238";"GO:BP";"primary metabolic process";14562;12685;
"query_1";FALSE;1;80;34;1;0.029411764705882353;0.0125;"GO:0044242";"GO:BP";"cellular lipid catabolic process";14562;12688;
"query_1";FALSE;1;710;34;1;0.029411764705882353;0.0014084507042253522;"GO:0044248";"GO:BP";"cellular catabolic process";14562;12691;
"query_1";FALSE;1;2348;34;3;0.08823529411764706;0.0012776831345826234;"GO:0044249";"GO:BP";"cellular biosynthetic process";14562;12692;
"query_1";FALSE;1;417;34;1;0.029411764705882353;0.002398081534772182;"GO:0044255";"GO:BP";"cellular lipid metabolic process";14562;12695;
"query_1";FALSE;1;2731;34;1;0.029411764705882353;3.661662394727206e-4;"GO:0044260";"GO:BP";"cellular macromolecule metabolic process";14562;12699;
"query_1";FALSE;1;84;34;1;0.029411764705882353;0.011904761904761904;"GO:0044262";"GO:BP";"cellular carbohydrate metabolic process";14562;12700;
"query_1";FALSE;1;2194;34;1;0.029411764705882353;4.5578851412944393e-4;"GO:0044267";"GO:BP";"cellular protein metabolic process";14562;12703;
"query_1";FALSE;1;1905;34;2;0.058823529411764705;0.0010498687664041995;"GO:0044271";"GO:BP";"cellular nitrogen compound biosynthetic process";14562;12706;
"query_1";FALSE;1;5344;34;6;0.17647058823529413;0.001122754491017964;"GO:0044237";"GO:BP";"cellular metabolic process";14562;12684;
"query_1";FALSE;1;25;34;1;0.029411764705882353;0.04;"GO:0055002";"GO:BP";"striated muscle cell development";14562;16730;
"query_1";FALSE;1;46;34;1;0.029411764705882353;0.021739130434782608;"GO:0055076";"GO:BP";"transition metal ion homeostasis";14562;16781;
"query_1";FALSE;1;13;34;1;0.029411764705882353;0.07692307692307693;"GO:0055006";"GO:BP";"cardiac cell development";14562;16734;
"query_1";FALSE;1;5;34;1;0.029411764705882353;0.2;"GO:1901655";"GO:BP";"cellular response to ketone";14562;24931;
"query_1";FALSE;1;139;34;1;0.029411764705882353;0.007194244604316547;"GO:1901698";"GO:BP";"response to nitrogen compound";14562;24964;
"query_1";FALSE;1;86;34;1;0.029411764705882353;0.011627906976744186;"GO:1901699";"GO:BP";"cellular response to nitrogen compound";14562;24965;
"query_1";FALSE;1;147;34;1;0.029411764705882353;0.006802721088435374;"GO:1901700";"GO:BP";"response to oxygen-containing compound";14562;24966;
"query_1";FALSE;1;114;34;1;0.029411764705882353;0.008771929824561403;"GO:1901701";"GO:BP";"cellular response to oxygen-containing compound";14562;24967;
"query_1";FALSE;1;94;34;1;0.029411764705882353;0.010638297872340425;"GO:1902903";"GO:BP";"regulation of supramolecular fiber organization";14562;26026;
"query_1";FALSE;1;1207;34;1;0.029411764705882353;8.285004142502071e-4;"GO:1903506";"GO:BP";"regulation of nucleic acid-templated transcription";14562;26560;
"query_1";FALSE;1;29;34;1;0.029411764705882353;0.034482758620689655;"GO:1990138";"GO:BP";"neuron projection extension";14562;28860;
"query_1";FALSE;1;44;34;1;0.029411764705882353;0.022727272727272728;"GO:1990778";"GO:BP";"protein localization to cell periphery";14562;29114;
"query_1";FALSE;1;128;34;1;0.029411764705882353;0.0078125;"GO:2000026";"GO:BP";"regulation of multicellular organismal development";14562;29251;
"query_1";FALSE;1;85;34;1;0.029411764705882353;0.011764705882352941;"GO:2000145";"GO:BP";"regulation of cell motility";14562;29369;
"query_1";FALSE;1;23;34;1;0.029411764705882353;0.043478260869565216;"GO:2000146";"GO:BP";"negative regulation of cell motility";14562;29370;
"query_1";FALSE;1;1208;34;1;0.029411764705882353;8.278145695364238e-4;"GO:2001141";"GO:BP";"regulation of RNA biosynthetic process";14562;30316;
